Availability,Context_Identifier,Execution_Id,Feed_Code,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,color,description,material,name,price,product_id,size
OutofStock,/hk-en/fine-jewellery/ruban/c/3x2x8/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J3413/ruban-ring/,Hong Kong S.A.R,,"18K white gold, centre diamond, diamonds",White gold,Ruban ring,"HKD 57,000",J3413,
OutofStock,/hk-en/fine-jewellery/ruban/c/3x2x8/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J11149/ruban-ring/,Hong Kong S.A.R,,"18K white gold, diamonds",White gold,Ruban ring,"HKD 116,000",J11149,
OutofStock,/hk-en/fine-jewellery/ruban/c/3x2x8/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J11863/ruban-ring/,Hong Kong S.A.R,Beige,"18K BEIGE GOLD, diamonds",BEIGE GOLD,Ruban ring,"HKD 114,300",J11863,
OutofStock,/hk-en/fine-jewellery/ruban/c/3x2x8/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J11142/ruban-ring/,Hong Kong S.A.R,,"18K white gold, diamonds",White gold,Ruban ring,"HKD 83,200",J11142,
OutofStock,/hk-en/fine-jewellery/ruban/c/3x2x8/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J3412/ruban-ring/,Hong Kong S.A.R,,"18K white gold, centre diamond, diamonds",White gold,Ruban ring,"HKD 31,600",J3412,
OutofStock,/hk-en/fine-jewellery/plume-de-chanel/c/3x2x3/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J10816/plume-de-chanel-earrings/,Hong Kong S.A.R,White,"18K white gold, diamonds",White gold,Plume de CHANEL earrings,"HKD 161,500",J10816,
OutofStock,/hk-en/fine-jewellery/ruban/c/3x2x8/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J0901/ruban-ring/,Hong Kong S.A.R,,Platinum,Platinum,Ruban ring,"HKD 9,500",J0901,
OutofStock,/hk-en/fine-jewellery/ruban/c/3x2x8/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J0895/ruban-ring/,Hong Kong S.A.R,White,Platinum,Platinum,Ruban ring,"HKD 8,900",J0895,
OutofStock,/hk-en/fine-jewellery/plume-de-chanel/c/3x2x3/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J4140/plume-de-chanel-earrings/,Hong Kong S.A.R,White,"18K white gold, diamonds",White gold,Plume de CHANEL earrings,"HKD 89,300",J4140,
OutofStock,/hk-en/fine-jewellery/plume-de-chanel/c/3x2x3/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J10833/plume-de-chanel-earrings/,Hong Kong S.A.R,White,"18K white gold, diamonds, cultured pearls",White gold,Plume de CHANEL earrings,"HKD 92,200",J10833,
OutofStock,/hk-en/fine-jewellery/plume-de-chanel/c/3x2x3/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J4139/plume-de-chanel-earrings/,Hong Kong S.A.R,White,"18K white gold, diamonds",White gold,Plume de CHANEL earrings,"HKD 68,500",J4139,
OutofStock,/hk-en/fine-jewellery/camelia/c/3x2x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/watches/p/J10943/camelia-jewellery-watch/,Hong Kong S.A.R,Black,Mini Camélia Brodé motif in 18K white gold and diamonds,White gold,Camélia Jewellery Watch,"HKD 180,300",J10943,
OutofStock,/hk-en/fine-jewellery/camelia/c/3x2x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/watches/p/J11130/camelia-jewellery-watch/,Hong Kong S.A.R,White,"Watch with Bouton de Camélia motif in 18K white gold, diamonds and cultured pearls",White gold,Camélia Jewellery Watch,"HKD 306,500",J11130,
OutofStock,/hk-en/fine-jewellery/sous-le-signe-du-lion/c/3x2x6/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J11811/sous-le-signe-du-lion-brooch/,Hong Kong S.A.R,Yellow,"18K yellow gold, diamonds",Diamond,Sous le Signe du Lion brooch,"HKD 196,700",J11811,
OutofStock,/hk-en/fine-jewellery/sous-le-signe-du-lion/c/3x2x6/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J11367/lion-medaille-earrings/,Hong Kong S.A.R,Yellow,"18K yellow gold, diamonds, lapis lazuli",Yellow gold,Lion Médaille earrings,"HKD 108,200",J11367,
OutofStock,/hk-en/fine-jewellery/n5/c/3x2x19/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J12191/eternal-n5-single-earring/,Hong Kong S.A.R,Beige,"18K BEIGE GOLD, diamonds",BEIGE GOLD,Eternal N°5 single earring,"HKD 32,500",J12191,
OutofStock,/hk-en/fine-jewellery/n5/c/3x2x19/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J12194/eternal-n5-transformable-earrings/,Hong Kong S.A.R,Beige,"18K BEIGE GOLD, diamonds",BEIGE GOLD,Eternal N°5 transformable earrings,"HKD 86,100",J12194,
OutofStock,/hk-en/fine-jewellery/n5/c/3x2x19/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J11992/eternal-n5-transformable-earrings/,Hong Kong S.A.R,White,"18K white gold, diamonds",White gold,Eternal N°5 transformable earrings,"HKD 88,500",J11992,
OutofStock,/hk-en/fine-jewellery/comete/c/3x2x4/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J12124/comete-1932-ear-cuff/,Hong Kong S.A.R,White,"18K white gold, diamonds",White gold,Comète 1932 ear cuff,"HKD 81,500",J12124,
OutofStock,/hk-en/fine-jewellery/n5/c/3x2x19/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J12200/eternal-n5-single-earring/,Hong Kong S.A.R,White,"18K white gold, diamonds",White gold,Eternal N°5 single earring,"HKD 33,200",J12200,
OutofStock,/hk-en/fine-jewellery/comete/c/3x2x4/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J12120/lune-de-chanel-single-earring/,Hong Kong S.A.R,White,"18K white gold, diamonds",White gold,LUNE de CHANEL single earring,"HKD 39,700",J12120,
OutofStock,/hk-en/fine-jewellery/comete/c/3x2x4/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J12128/les-infinis-de-comete/,Hong Kong S.A.R,White,"Transformable long necklace, 18K white gold, diamonds",White gold,Les infinis de Comète,"HKD 325,000",J12128,
OutofStock,/hk-en/fine-jewellery/sous-le-signe-du-lion/c/3x2x6/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J11369/lion-medaille-long-necklace/,Hong Kong S.A.R,,"18K yellow gold, diamonds, lapis lazuli",Yellow gold,Lion Médaille long necklace,"HKD 166,800",J11369,
OutofStock,/hk-en/fine-jewellery/n5/c/3x2x19/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J11998/eternal-n5-necklace/,Hong Kong S.A.R,White,"18K white gold, diamonds",White gold,Eternal N°5 necklace,"HKD 328,200",J11998,
OutofStock,/hk-en/fine-jewellery/sous-le-signe-du-lion/c/3x2x6/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J11368/lion-medaille-necklace/,Hong Kong S.A.R,,"18K yellow gold, diamonds, lapis lazuli",Diamond,Lion Médaille necklace,"HKD 84,800",J11368,
OutofStock,/hk-en/fine-jewellery/n5/c/3x2x19/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J12193/eternal-n5-necklace/,Hong Kong S.A.R,Beige,"18K BEIGE GOLD, diamonds",BEIGE GOLD,Eternal N°5 necklace,"HKD 71,300",J12193,
OutofStock,/hk-en/fine-jewellery/n5/c/3x2x19/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J11991/eternal-n5-necklace/,Hong Kong S.A.R,White,"18K white gold, diamonds",White gold,Eternal N°5 necklace,"HKD 72,900",J11991,
OutofStock,/hk-en/fine-jewellery/plume-de-chanel/c/3x2x3/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J10815/plume-de-chanel-necklace/,Hong Kong S.A.R,,"18K white gold, diamonds",White gold,Plume de CHANEL necklace,"HKD 115,600",J10815,
OutofStock,/hk-en/fine-jewellery/comete/c/3x2x4/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J12118/comete-1932-ring/,Hong Kong S.A.R,White,"18K white gold, diamonds",White gold,Comète 1932 ring,"HKD 135,800",J12118,
OutofStock,/hk-en/fine-jewellery/plume-de-chanel/c/3x2x3/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J10832/plume-de-chanel-necklace/,Hong Kong S.A.R,,"18K white gold, diamonds, cultured pearl",White gold,Plume de CHANEL necklace,"HKD 57,500",J10832,
